Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
0315.HK,SMARTONE TELE,Communication Services,Telecom Services,2020,nan,nan,nan,nan,0.295,nan,nan,nan,0.0949079929468674,3425037708.9101562,nan,3.108273506164551
0316.HK,OOIL,Industrials,Marine Shipping,2020,1.44,8.543829121346016,0.08480609754115556,1.8864978855094927,2.253,29.562454753451878,0.2883956705368464,4.982535844333943,0.052924675788320455,28112035242.81836,10644553000.0,42.5699348449707
0317.HK,COMEC,Industrials,Aerospace & Defense,2020,2.591,24.37561057998898,0.09405670003040174,2.2185175611428485,0.0,2.831936434676223,0.18358488830552414,0.301020041248518,0.0,4344348792.687012,38937517272.52,7.337547302246094
0322.HK,TINGYI,Consumer Defensive,Packaged Foods,2020,0.7223,3.74713804574974,0.06601935161622689,2.487184017483379,0.3286,15.0781151133694,0.22774281839005187,2.906464190381229,0.030171915978689942,61363376267.40234,61531398000.0,10.890922546386719
0323.HK,MAANSHAN IRON,Basic Materials,Steel,2020,0.2575,16.380421716826277,0.024564623634678442,2.474952670185725,0.087597,6.713970888008191,0.23896151833774834,0.10554352833823592,0.05066785810457473,2995971787.5058594,80711141782.0,1.7288475036621094
0327.HK,PAX GLOBAL,Industrials,Business Equipment & Supplies,2020,0.828,5.27638896943058,0.11786251749528188,1.3702270285554756,0.2,6.532668491492525,0.01605159787295083,1.0251422975625595,0.03697507290234784,5742787692.6922,7637059000.0,5.4090495109558105
0331.HK,FSE LIFESTYLE,Industrials,Engineering & Construction,2020,0.91,nan,nan,nan,0.272,2.842059240236387,nan,nan,0.10517060822287362,1163823258.8768005,nan,2.5862739086151123
0335.HK,UPBEST GROUP,Financial Services,Capital Markets,2020,0.018,nan,nan,nan,0.01,43.81445712513394,nan,nan,0.01267973157738531,2115439002.4974976,nan,0.7886602282524109
0336.HK,HUABAO INTL,Basic Materials,Specialty Chemicals,2020,0.1346,3.6753292049070003,0.02366770686411525,1.2909108049663767,0.16,74.48383461667383,0.15681030276296248,2.727789425235441,0.015959265348645103,32381741023.177734,17678054000.0,10.025524139404297
0345.HK,VITASOY INT'L,Consumer Defensive,Packaged Foods,2020,0.504,2.9189549365959606,0.08359385663665599,1.8754534677704364,0.32199999999999995,57.76748581538125,0.07565687205122225,9.974396139498264,0.01105966236665916,31203801138.84497,6410495000.0,29.11481285095215
0347.HK,ANGANG STEEL,Basic Materials,Steel,2020,0.21,37.80622668135459,0.02246552938236831,1.634780348323369,0.062,13.793968019031343,0.16506144515366966,0.07662053418902033,0.021403420308845098,4088854806.9970703,88046000000.0,2.896733283996582
0341.HK,CAFE DE CORAL H,Consumer Cyclical,Restaurants,2020,nan,nan,nan,nan,0.1,nan,nan,nan,0.007076897658941608,8106716073.181152,nan,14.130485534667969
0354.HK,CHINASOFT INT'L,Technology,Information Technology Services,2020,0.3786,3.5455401793148904,0.07296791759917909,1.4911513373746967,0.0,22.219339502720498,0.1598366220657713,2.372626316522378,0.0,20767806939.63623,13086957000.0,8.41224193572998
0358.HK,JIANGXI COPPER,Basic Materials,Copper,2020,0.67,43.17928236985465,0.016470536470423954,2.107134572128199,0.109,15.75529610932763,0.3507565521380072,0.2444702138129825,0.010325833677468211,14646306700.25293,140881552897.0,10.556048393249512
0366.HK,LUKS GROUP (VN),Basic Materials,Building Materials,2020,0.122,4.945234757403933,0.021677663911100115,1.1552784182354203,0.05,8.795736265964196,0.009858930076133143,0.21699269642174873,0.04659485609631839,539172168.4485474,2837529000.0,1.0730798244476318
0363.HK,SHANGHAI IND H,Industrials,Conglomerates,2020,2.014,40.175096478878544,0.011385724629683024,2.374662903531358,0.74,3.7624128051879038,0.29439923683194125,0.18861185295801827,0.09765754663219217,8238332990.1796875,194882370000.0,7.5774993896484375
0369.HK,WING TAI PPT,Real Estate,Real Estate - Development,2020,-0.5,20.364647804302976,-0.01639379473658775,1.3474838102818276,0.27,-5.5077033042907715,0.11758641242770997,0.13522706990117977,0.09804449698285554,3737527462.2917175,37245800000.0,2.7538516521453857
0371.HK,BJ ENT WATER,Utilities,Utilities - Regulated Water,2020,0.4157,4.384369504083297,0.025318908357246168,3.0530268492203936,0.162,5.674005443728082,0.4153099967746194,0.5379756566505285,0.06868236511372948,23653118670.53418,174401121000.0,2.3586840629577637
0373.HK,ALLIED GROUP,Financial Services,Credit Services,2020,0.58,10.535791918609938,0.02896212077052236,1.4364571717988621,0.26749999999999996,4.73325828026081,0.28325326607588924,0.26056795955718487,0.09743962176649082,9646069522.03125,70336700000.0,2.7452898025512695
0375.HK,YGM TRADING,Consumer Cyclical,Apparel Retail,2020,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,248359125.9584427,nan,1.4973660707473755
0382.HK,EDVANTAGE GROUP,Consumer Defensive,Education & Training Services,2020,0.2866,1.5573597473177936,0.08261192289172198,1.922903241980067,0.056935,24.692266867531817,0.22105045673818846,4.544103375230317,0.008045298773348369,8338102518.104614,3528389000.0,7.076803684234619
0383.HK,TIANAN MEDICARE,Healthcare,Medical Care Facilities,2020,-0.152901,1.643699437665575,-0.03267804788895396,1.9022044457674352,0.0,-14.919613174251959,0.2843397152962156,1.3878594356618827,0.0,2477431794.2546997,3425174000.0,2.281223773956299
0385.HK,CHINNEY ALLI,Industrials,Engineering & Construction,2020,0.209,3.365472076900824,0.02898930621584235,2.0073492273486364,0.04,3.546553080161793,0.1054260447249831,0.2202453554261528,0.053964386118783646,440956750.02438736,4280337000.0,0.7412295937538147
0386.HK,SINOPEC CORP,Energy,Oil & Gas Integrated,2020,0.273,31.033257979716545,0.019232317516401212,1.9588735859556472,0.28759999999999997,8.675060866079924,0.17245482190999348,0.0763146305163236,0.12143774778561277,56955516620.095215,1738896000000.0,2.3682916164398193
0384.HK,CHINA GAS HOLD,Utilities,Utilities - Regulated Gas,2020,nan,nan,nan,nan,0.5,nan,nan,nan,0.020185933528197697,134683887480.46875,nan,24.769723892211914
0387.HK,LEEPORT(HOLD),Industrials,Specialty Industrial Machinery,2020,0.0193,2.0277430066586692,0.005257941547188579,1.831251568354288,0.025,29.901821996263887,0.19523016931493192,0.2846046873951998,0.043319660846306084,132778047.83391953,846529000.0,0.5771051645278931
0388.HK,HKEX,Financial Services,Financial Data & Stock Exchanges,2020,9.11,38.685342035172845,0.02882692818449234,8.105979364692502,6.7,42.570966266251034,0.005908204837812511,10.02502452564432,0.017275988962975292,490404149745.46875,399106000000.0,387.8215026855469
0390.HK,CHINA RAILWAY,Industrials,Engineering & Construction,2020,0.963,60.689603985630285,0.02098769186243505,3.83187778460368,0.18488,2.87622504268975,0.20105789101920285,0.04563886620130273,0.06674838804507341,11653648531.564392,1200122108000.0,2.7698047161102295
0392.HK,BEIJING ENT,Industrials,Conglomerates,2020,4.19,67.48577583465818,0.025814325560872535,2.1021596432202987,1.1400000000000001,4.784192105750764,0.33869846491253236,0.2970368892580908,0.056869867743812086,25217572273.254395,204804421000.0,20.045764923095703
0434.HK,BOYAA,Communication Services,Electronic Gaming & Multimedia,2020,-0.0683,2.080265503002232,-0.027046913820120214,1.2073752438213816,0.0,-8.193351339281564,0.0027681378695772895,0.26900695880660885,0.0,371534657.0444069,1667547000.0,0.5596058964729309
0436.HK,NU ENVIRO,Industrials,Waste Management,2020,0.0246,0.34075403066973975,0.04272219972124246,1.5005136086963622,0.007,10.468448565258242,0.12269800177932783,0.7557469949781636,0.027181950004779503,781765096.7742767,1745603000.0,0.2575238347053528
0435.HK,SUNLIGHT REIT,Real Estate,REIT - Diversified,2020,-0.45,8.554508784409576,-0.03819204510377274,1.3319266955138784,0.268,-6.2442869610256615,0.21548541719602177,0.3284734639097675,0.09537607084247966,4851932777.271545,19674097000.0,2.809929132461548
0440.HK,DAH SING,Financial Services,Banks - Regional,2020,3.62,88.82443648409452,0.004542465479861573,7.1435746392876025,1.35,4.653457515147509,0.017719989372025815,0.18964957022666226,0.08014001966960231,5383405975.92395,254961101000.0,16.845516204833984
0450.HK,HUNG HING PRINT,Industrials,Specialty Business Services,2020,0.121,3.569309873527071,0.02641439614420395,1.2219726163574585,0.06,6.26948549727763,0.03149935520149138,0.21253625267927853,0.07909225865668876,688138401.9673233,4140053000.0,0.7586077451705933
0455.HK,TIANDA PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.0015,nan,nan,nan,0.0013,85.72131395339966,nan,nan,0.010110282107175926,276456389.00779724,nan,0.1285819709300995
0458.HK,TRISTATE HOLD,Consumer Cyclical,Apparel Manufacturing,2020,-0.62,3.80038969190545,-0.07560641487880627,2.158578003124633,0.0,-1.4171851258124075,0.13314041694927356,0.2312012317776681,0.0,239522164.1093464,2241040000.0,0.8786547780036926
0467.HK,UNITEDENERGY GP,Energy,Oil & Gas E&P,2020,0.033,0.5028447383630474,0.034648276348727226,1.9310767005228948,0.0,35.368446147803105,0.22749907432967334,2.3211115356940035,0.0,29958981180.163574,24941385000.0,1.1671587228775024
0468.HK,GAPACK,Consumer Cyclical,Packaging & Containers,2020,0.26,1.770806555423383,0.09464948985100485,1.4533503494524944,0.27,15.381899246802696,0.05884227422983366,2.258458888081374,0.06751191915896827,5627526226.671204,3621393000.0,3.999293804168701
0489.HK,DONGFENG GROUP,Consumer Cyclical,Auto Manufacturers,2020,1.2486,54.53133917422587,0.03390386027500008,2.246642168836778,0.3846,5.655097747563208,0.19877154445666528,0.12948435073358272,0.05446855239934154,17597311717.746094,317309000000.0,7.060955047607422
0506.HK,CHINA FOODS,Consumer Defensive,Beverages - Non-Alcoholic,2020,0.1783,1.771015804971537,0.03300646345195349,1.8702538116303307,0.048,11.952472949923925,0.007310827023243649,1.2033353519426588,0.02252330535352891,5961228270.031128,15110192000.0,2.1311259269714355
0512.HK,GRAND PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.5203,3.209627094779605,0.10554784420594376,1.4971819542464353,0.096,11.540350033277827,0.1406223201424606,1.8707606662719676,0.015988157778541564,21026421991.606445,16984345000.0,6.004444122314453
0520.HK,XIABUXIABU,Consumer Cyclical,Restaurants,2020,0.0017,2.210625695081853,0.0003178224886141002,2.469889341278062,0.0823,9755.066142362708,0.3434353133484061,7.5017731309789015,0.0049627305442499926,17395711677.964355,5779956000.0,16.5836124420166
0518.HK,TUNGTEX (HOLD),Consumer Cyclical,Apparel Manufacturing,2020,-0.181,nan,nan,nan,0.23920000000000002,-2.0124657048704875,nan,nan,0.6566804880836542,164304357.3821783,nan,0.3642562925815582
0517.HK,COSCO SHIP INTL,Industrials,Marine Shipping,2020,0.2208,5.534248814338667,0.03406111507206078,1.1792870522184307,0.16,6.653396007807358,0.010074462499801281,0.2654506307554616,0.10891245317565672,2153612381.6961823,9938694000.0,1.4690698385238647
0522.HK,ASMPT,Technology,Semiconductor Equipment & Materials,2020,3.97,31.623077516215147,0.07000159946572233,1.755612502934044,1.4,22.241752874340758,0.19728436190923107,2.792256979601557,0.015855082927338414,36772876803.73389,23163985000.0,88.29975891113281
0525.HK,GUANGSHEN RAIL,Industrials,Railroads,2020,-0.08,19.69736594865906,-0.015167727549763293,1.306301644584176,0.06571,-17.00073331594467,0.037453948857633534,0.06904774317645059,0.04831409238268844,1946651924.0870514,36780451862.0,1.3600586652755737
0528.HK,KINGDOM HOLDING,Consumer Cyclical,Textile Manufacturing,2020,-0.02,1.938956709230414,-0.004223077643872551,2.1350220024442677,0.07,-53.09082269668579,0.3837317996197454,0.5476225688169998,0.0659247648128551,654553542.0944824,2646648000.0,1.0618164539337158
0529.HK,SIS INT'L,Technology,Electronics & Computer Distribution,2020,-1.115,11.902599606353283,-0.033996128168478947,2.4574308212952736,0.02,-1.3863121982112594,0.4498975022794024,0.1298655883694921,0.0129388024963539,429664195.0881157,9119715000.0,1.5457381010055542
0532.HK,WKK INTL (HOLD),Technology,Electronic Components,2020,0.1387,2.3448454955590066,0.030800902612407238,1.8288137178383783,0.0,3.1913964114089453,0.12364895037671253,0.18877434914188004,0.0,323086921.0076294,3285131000.0,0.44264668226242065
0533.HK,GOLDLION HOLD,Consumer Cyclical,Apparel Manufacturing,2020,0.151,4.538959161063469,0.028028905576766662,1.1968737882439815,0.125,7.649546427442538,0.0019877262253029837,0.2544815825734792,0.10821747111262202,1124869161.5914307,5290467000.0,1.1550815105438232
0536.HK,TRADELINK,Technology,Software - Application,2020,0.092,0.4836528612398233,0.12418016358348472,1.5253807304717077,0.0845,7.390335850093676,0.00413137851921978,1.4057828510839279,0.1242809906748586,540280305.8085327,586245000.0,0.6799108982086182
0535.HK,GEMDALE PPT,Real Estate,Real Estate - Development,2020,0.2679,1.1369040293825021,0.06760970910989061,3.0526082404081474,0.0781,3.362315143387279,0.3072738208838337,0.7922957467242798,0.0867041537246839,14965026261.954102,64407140000.0,0.9007642269134521
0543.HK,PACIFIC ONLINE,Communication Services,Internet Content & Information,2020,0.1433,0.933753170800451,0.10694794671860125,1.4207066464562088,0.108,5.660309129383542,0.0002523619292871304,0.8686688555449132,0.13314884849578648,920915812.5305176,1513699000.0,0.8111222982406616
0546.HK,FUFENG GROUP,Basic Materials,Specialty Chemicals,2020,0.2486,4.660884796071614,0.03254344858641848,1.6558320414228063,0.138,8.361211057066054,0.1794638404318564,0.44596619734917037,0.06639093361204314,5213079943.090576,19355693000.0,2.078597068786621
0548.HK,SHENZHENEXPRESS,Industrials,Infrastructure Operations,2020,0.936,30.826676650791097,0.037256772517346985,2.0984334053372016,0.568734,5.733591369074634,0.2795419086585485,0.17409082342050436,0.10597577604660396,4011564709.019287,55144962042.63,5.366641521453857
0553.HK,NANJING PANDA,Technology,Electronic Components,2020,0.0846,14.501779826322313,0.01288218085392747,1.6020658882063974,0.019,63.483624875404594,0.002717764466944947,0.37034865573609077,0.0035377042324986536,1299712948.7991333,6001947699.44,5.3707146644592285
0551.HK,YUE YUEN IND,Consumer Cyclical,Footwear & Accessories,2020,-0.0564,2.4280798240564376,-0.010652632270584909,1.9484666935824215,0.7,-231.5014643026582,0.2770104436651034,5.377369581226105,0.053612393144538674,20949446792.498047,8522870000.0,13.056682586669922
0552.HK,CHINACOMSERVICE,Communication Services,Telecom Services,2020,0.445,15.353925899246843,0.03261207274967385,2.5409107232010864,0.02892,6.468607334608442,0.01982976158830962,0.1874784522727153,0.010046793797057358,6883774567.358643,94488781000.0,2.878530263900757
0558.HK,LK TECH,Industrials,Specialty Industrial Machinery,2020,0.002727,nan,nan,nan,0.027273,511.85824209226547,nan,nan,0.019538808380090995,1904466648.2467804,nan,1.395837426185608
0560.HK,CHU KONG SHIP,Industrials,Marine Shipping,2020,0.0444,2.9269440490796987,0.010892897981815216,1.2594485891724156,0.03,18.08434322073653,0.06042135559853546,0.27432872837223077,0.0373624669377491,900237703.6837692,4573714000.0,0.8029448390007019
0563.HK,SH IND URBAN,Real Estate,Real Estate - Development,2020,0.1086,3.005250895374273,0.007738344771219874,2.6427584778576896,0.018,7.032642267905107,0.2701910710359183,0.2541368347880911,0.023568077265924085,3651013887.858032,67425918000.0,0.7637449502944946
0564.HK,ZMJ,Industrials,Farm & Heavy Construction Machinery,2020,0.715,53.70875330492448,0.03675429336697426,2.402367268418094,0.20265,11.45063413606657,0.20219636349980336,0.15243704058453586,0.024752041682464743,1991406233.5681915,33714415299.94,8.187203407287598
0565.HK,ART GROUP HOLD,Real Estate,Real Estate Services,2020,-0.0114,nan,nan,nan,0.0,-18.30592097943289,nan,nan,0.0,561121031.2922821,nan,0.20868749916553497
0573.HK,TAO HEUNG HLDGS,Consumer Cyclical,Restaurants,2020,-0.057,1.54999455335938,-0.019686689642850107,1.8459029406730083,0.035,-11.150081952412922,0.34186787811345287,0.4100367126517106,0.05507000669052649,644674890.9893875,2943918000.0,0.6355546712875366
0570.HK,TRAD CHI MED,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.3303,3.5871332798013165,0.05026703783016535,1.5834473759884529,0.0476,11.059362311598536,0.15778066277823247,1.0183361159425117,0.013030716401708355,18395311175.291504,33088383000.0,3.652907371520996
0576.HK,ZHEJIANGEXPRESS,Industrials,Infrastructure Operations,2020,0.514466,11.930268323832712,0.01784019140754684,3.6660727186301365,0.359007,9.11496047079993,0.43017155302059523,0.39306217817438516,0.07655815322872007,9280292361.619995,135446697000.0,4.689337253570557
0579.HK,JNCEC,Utilities,Utilities - Regulated Electric,2020,0.2794,9.195114225999188,0.033107400307929136,2.6752651919283332,0.07875,7.118193610019999,0.5356945902359892,0.21629130924944784,0.03959627796609804,5627733754.945129,70538308000.0,1.9888232946395874
0581.HK,CHINA ORIENTAL,Basic Materials,Steel,2020,0.43,5.555625035631298,0.03562537317214153,2.0986585723855624,0.14,3.778373640637065,0.25549797222548143,0.2924424623789103,0.08616971912125174,6048061930.278107,44523688000.0,1.624700665473938
0586.HK,CONCH VENTURE,Industrials,Pollution & Treatment Controls,2020,4.22,21.520159358770005,0.14021659204648423,1.3589646232917034,0.65,5.606359780117234,0.18185758421156756,1.0993802544707065,0.027473876465298218,42397583022.958984,54327572000.0,23.658838272094727
0588.HK,BEIJING N STAR,Real Estate,Real Estate - Development,2020,0.04,24.114091620249877,0.003134703776658645,4.381524133844937,0.16431,34.01004076004028,0.37003908221632664,0.05641521363629597,0.12078050799710759,961831204.2593994,86443456322.0,1.3604016304016113
0590.HK,LUK FOOK HOLD,Consumer Cyclical,Luxury Goods,2020,nan,nan,nan,nan,0.725,nan,nan,nan,0.04999533400838405,8513860047.992065,nan,14.50135326385498
0596.HK,INSPUR DIGI ENT,Technology,Software - Application,2020,-0.1379,1.4493143127364438,-0.04482010483253679,2.0683513159650113,0.0,-11.475830513813774,0.00505954266620318,1.0919074033478466,0.0,1807107844.4480896,3503874000.0,1.5825170278549194
0598.HK,SINOTRANS,Industrials,Integrated Freight & Logistics,2020,0.37,14.937940552291568,0.041848636718454575,2.0408406171871354,0.1316,5.3205857405791415,0.22541107486099643,0.13178635415792203,0.06684896983484391,4012631531.5540466,65818698691.93,1.9686167240142822
0595.HK,AV CONCEPT HOLD,Technology,Electronics & Computer Distribution,2020,nan,nan,nan,nan,0.035,nan,nan,nan,0.12127432071858027,262241865.9742489,nan,0.28860190510749817
0604.HK,Shenzhen Investment Limited,Real Estate,Real Estate - Development,2020,0.4203,5.688895088483037,0.024448109051793947,2.7483710022812033,0.18,4.595589019445019,0.22930044063592864,0.3395256960851759,0.0931905622572374,17188245603.43933,152275826000.0,1.9315260648727417
0608.HK,High Fashion International Limited,Consumer Cyclical,Apparel Manufacturing,2020,0.41,9.494877293460666,0.02192418252227932,1.9780286450243167,0.03,2.646655280415605,0.3054465178338447,0.11428569653214479,0.02764649111985111,331631605.6259575,5679482000.0,1.085128664970398
0609.HK,Tiande Chemical Holdings Limited,Basic Materials,Chemicals,2020,0.111,1.5820282069805398,0.0494141704922031,1.3876014902103708,0.0,3.852422172958786,0.11230739646558477,0.2702978741539501,0.0,375200479.11309814,1918903000.0,0.4276188611984253
0623.HK,SinoMedia Holding Limited,Communication Services,Advertising Agencies,2020,0.181,3.5273516344756937,0.04205297885513365,1.2787694516090644,0.0241,3.9219928709841567,0.0017262296251863653,0.20125033827358954,0.03394936596029731,327705787.07746124,2073884000.0,0.7098807096481323
0629.HK,Yue Da International Holdings Limited,Industrials,Specialty Business Services,2020,0.009,0.324948867306862,0.013617485998594022,2.03029401308773,0.0,33.02043345239428,0.4624938715476385,0.9145558916224995,0.0,347298027.0641861,770994000.0,0.29718390107154846
0626.HK,Public Financial Holdings Limited,Financial Services,Banks - Regional,2020,0.362,7.527999307781988,0.008737052201508406,5.4975859455997185,0.32999999999999996,4.677783389117836,0.037264095332039435,0.22494125166963905,0.19487909852034993,1859171161.7660522,45438323000.0,1.6933575868606567
0631.HK,SANY INT'L,Industrials,Farm & Heavy Construction Machinery,2020,0.34,2.439017478173541,0.05984507357668084,2.222214149281178,0.12,15.58073548709645,0.17965483712615796,2.1719606821267186,0.02265240795358375,17025422045.649902,17464161000.0,5.297450065612793
0636.HK,KERRY LOG NET,Industrials,Integrated Freight & Logistics,2020,1.63,15.205512112066197,0.05089199662699751,1.7518522435466697,0.5660000000000001,4.609718205738653,0.24001414269482063,0.4941524244613546,0.07532765525046667,13580741172.076538,56900047000.0,7.513840675354004
0635.HK,PLAYMATES,Consumer Cyclical,Leisure,2020,-0.2409,2.9157386114112827,-0.06810527658913318,1.1464837440769666,0.03,-3.1116017170989596,0.09956505737762215,0.2570823223712511,0.040022153401250815,1551408263.7557297,7453167000.0,0.7495848536491394
0639.HK,SHOUGANG RES,Basic Materials,Coking Coal,2020,0.205725,3.1107735995217376,0.050389980314128544,1.2395789271571973,0.16199999999999998,5.468018420890783,0.0011681633633400495,0.3616168305564584,0.14401176548758515,5726985773.916504,21433646000.0,1.1249080896377563
0640.HK,INFINITY DEV,Basic Materials,Specialty Chemicals,2020,0.0979,0.7497617258055482,0.09465569914566886,1.4011302645254617,0.052,5.383230936052363,0.06547393749324106,0.702914393333822,0.09866829889503387,296896278.5419464,591808000.0,0.5270183086395264
0656.HK,FOSUN INTL,Industrials,Conglomerates,2020,0.94,15.62030352110671,0.010420004539075546,3.976083567422524,0.27,12.184362208589596,0.3267750672962295,0.7332316213060849,0.023573990795406632,93714342317.91016,767720203000.0,11.453300476074219
0655.HK,HK CHINESE LTD,Real Estate,Real Estate Services,2020,0.213,nan,nan,nan,0.02,2.8928758952539293,nan,nan,0.03245791282269351,1231305257.9295044,nan,0.6161825656890869
0659.HK,CTF Services Limited,Industrials,Engineering & Construction,2020,0.06,nan,nan,nan,0.58,87.90430227915446,nan,nan,0.10996807227897205,21084058378.30945,nan,5.274258136749268
0667.HK,CHINA EAST EDU,Consumer Defensive,Education & Training Services,2020,0.1175,2.7721219298887703,0.026230148491634606,1.626031822978597,0.21,125.7310339745055,0.16473267168257055,5.329273699226198,0.014214740673456875,32189015655.726807,9821294000.0,14.773396492004395
0662.HK,ASIA FINANCIAL,Financial Services,Insurance - Life,2020,0.354,11.999990060016392,0.021104628252869358,1.4359176647651624,0.060000000000000005,9.546999203956734,0.0002207557903900352,0.28163670980541355,0.017753382167821217,3125320033.9802856,16013170000.0,3.3796377182006836
0669.HK,TECHTRONIC IND,Industrials,Tools & Accessories,2020,0.438,2.1301123898032,0.08527430455054001,2.4060019877491317,1.1099999999999999,238.2936521207905,0.18101898087004156,48.998644451126445,0.010634973079592828,191241954285.96875,9390402000.0,104.37261962890625
0675.HK,K & P INT'L,Technology,Electronic Components,2020,0.2506,1.3123120259863905,0.1374864866240471,1.3889085448648641,0.045,1.3513270845816598,0.02525555005514892,0.2580503422131071,0.1328834716379774,90419255.99847221,486665029.0,0.33864256739616394
0676.HK,PEGASUS INT'L,Consumer Cyclical,Footwear & Accessories,2020,-0.0008,0.07242181777697815,-0.009206882328678334,1.2828876500047246,0.0,-910.637229681015,0.012933828295327323,10.059258468052356,0.0,532285661.83699036,67884000.0,0.728509783744812
0677.HK,GOLDEN RES DEV,Consumer Defensive,Food Distribution,2020,nan,nan,nan,nan,0.023,nan,nan,nan,0.04694138123428487,831684753.9945374,nan,0.4899728000164032
0679.HK,ASIA TELE-NET,Industrials,Specialty Industrial Machinery,2020,0.33,5.36415776225403,0.04836007787961696,1.3578668829494205,0.03,3.30710591691913,0.002924841709016409,0.2034513153700997,0.02748901704175867,429938609.3742943,2869557000.0,1.091344952583313
0683.HK,KERRY PPT,Real Estate,Real Estate - Development,2020,3.71,75.70576970728304,0.027599867284514048,1.5704709924902336,1.35,3.5560409977750957,0.22800063417545538,0.17426560951372802,0.10232767334373252,19147004629.124634,195769166000.0,13.192912101745605
0684.HK,ALLAN INT'L,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2020,-0.054,nan,nan,nan,0.09000000000000001,-21.4412874645657,nan,nan,0.07773165064929209,385620921.0742264,nan,1.1578295230865479
0687.HK,TYSAN HOLDINGS,Industrials,Engineering & Construction,2020,-0.03116,0.4257605295098472,-0.04625919829504055,1.582042624275448,0.24,-9.678041177475407,0.03247609016666755,0.7083037110962603,0.795841032677846,1015089172.5722504,2267268000.0,0.30156776309013367
0686.HK,BJ ENERGY INTL,Utilities,Utilities - Renewable,2020,0.0112,2.418071147149761,0.009237963814780743,4.613262599469496,0.0,261.68350662503923,0.6793161606869058,1.2120632917088108,0.0,6444540522.015747,26088000000.0,2.9308552742004395
0688.HK,CHINA OVERSEAS,Real Estate,Real Estate - Development,2020,4.01,28.70254897208337,0.05330366186937214,2.5084789912158185,1.02,3.3780994557977615,0.25941887552172466,0.4719503773314449,0.0752979872570067,148261573842.81445,823657371000.0,13.546178817749023
0695.HK,DONGWU CEMENT,Basic Materials,Building Materials,2020,0.11,1.160447463768116,0.06280018320459498,1.5185009978101436,0.0725,11.671301451596348,0.08514474813494421,1.1063345819265278,0.05647107238419942,708681424.1409302,969408000.0,1.2838431596755981
0693.HK,TAN CHONG INT'L,Consumer Cyclical,Auto & Truck Dealerships,2020,0.0047,5.391879670199931,0.0005299521933732953,1.4727173393262116,0.09999999999999999,364.5954740808365,0.19481153000269685,0.3178110108151563,0.05835671931562018,3450005373.179199,17939354000.0,1.7135987281799316
0697.HK,SHOUCHENG,Industrials,Infrastructure Operations,2020,0.0962,1.6158431987930766,0.046625382850126636,1.1851060356071306,0.11549999999999999,17.574115999027498,0.11449710710288927,1.0462834267391967,0.06831772936346497,12317151921.767578,14125632000.0,1.6906299591064453
0696.HK,TRAVELSKY TECH,Technology,Information Technology Services,2020,0.12,19.618858086123744,0.015933742754587515,1.2131864997208675,0.31636,151.54115358988446,0.001201069952685494,0.926911156141559,0.01739681446841851,16958582261.931763,22769276068.27,18.184938430786133
0701.HK,CNT GROUP,Basic Materials,Specialty Chemicals,2020,-0.0495,0.8324212520519307,-0.03932965724580556,1.3825901014869637,0.02,-6.214914899883848,0.11454519580320065,0.36957043898857406,0.06501141376013937,585647926.6929016,2396207000.0,0.3076382875442505
0700.HK,TENCENT,Communication Services,Internet Content & Information,2020,16.844,77.06025699815511,0.11987700845566868,1.71381915909532,1.2,30.254658427495507,0.19683446763035042,6.613129600189821,0.002354744326312125,4655537428460.031,1333425000000.0,509.6094665527344
0709.HK,GIORDANO INT'L,Consumer Cyclical,Apparel Retail,2020,-0.071,1.52840856842625,-0.025553274013232947,1.6659064994298747,0.075,-10.554243141496686,0.20967373944786677,0.49028203487359795,0.10008657314476233,1210996626.1377869,4383000000.0,0.7493512630462646
0710.HK,BOE VARITRONIX,Technology,Electronic Components,2020,0.093,3.4778350872371497,0.017922167987262125,1.3840350049184107,0.01,27.515593395438245,0.0050730605315420655,0.7357882480300783,0.003907852546558446,1993939061.7136383,3829838000.0,2.558950185775757
0716.HK,SINGAMAS CONT,Consumer Cyclical,Packaging & Containers,2020,0.0019,0.20887830626764278,0.006961294533041049,1.2317149035200474,0.13,137.45464776691637,0.046170299186581255,1.2503157241351006,0.49777183778900963,622147101.803833,657349000.0,0.2611638307571411
0722.HK,UMP,Healthcare,Medical Care Facilities,2020,0.0779,nan,nan,nan,0.033,12.010445337699528,nan,nan,0.03527096737572604,758740608.9240875,nan,0.9356136918067932
0719.HK,SHANDONG XINHUA,Healthcare,Drug Manufacturers - Specialty & Generic,2020,0.52,16.532275996153846,0.04580033092654583,2.091520551123503,0.131395,5.782472170316256,0.1533266449303202,0.18187970786744612,0.04369803863558803,586342678.0700684,7092952190.04,3.006885528564453
0725.HK,PERENNIAL INT'L,Industrials,Electrical Equipment & Parts,2020,-0.097,2.7607836829883694,-0.028034426760041867,1.2488676085056802,0.0,-5.713335017568057,0.06677182067063375,0.20073774708209774,0.0,110261229.71725464,685978000.0,0.5541934967041016
