Ticker,Code,Company,Link,Market Cap,Last trade,Change,%Change,Sector
RAD,ASX:RAD,Radiopharm Theranostics Limited (ASX:RAD),https://www.listcorp.com/asx/rad/radiopharm-theranostics-limited,67361800,0.031,0,0,Health Care
GO2,ASX:GO2,The GO2 People Limited (ASX:GO2),https://www.listcorp.com/asx/go2/the-go2-people-limited,67199900,0.672,0,0,Industrials
FHE,ASX:FHE,Frontier Energy Limited (ASX:FHE),https://www.listcorp.com/asx/fhe/frontier-energy-limited,66793200,0.13,0,0,Utilities
NTD,ASX:NTD,NTAW Holdings Limited (ASX:NTD),https://www.listcorp.com/asx/ntd/ntaw-holdings-limited,66244500,0.4,0,0,Consumer Discretionary
NVA,ASX:NVA,Nova Minerals Limited (ASX:NVA),https://www.listcorp.com/asx/nva/nova-minerals-limited,65935000,0.24,0,0,Materials
LBL,ASX:LBL,Laserbond Limited (ASX:LBL),https://www.listcorp.com/asx/lbl/laserbond-limited,65643200,0.56,0,0,Industrials
VHM,ASX:VHM,VHM Limited (ASX:VHM),https://www.listcorp.com/asx/vhm/vhm-limited,65138500,0.395,0,0,Materials
CUE,ASX:CUE,Cue Energy Resources Limited (ASX:CUE),https://www.listcorp.com/asx/cue/cue-energy-resources-limited,64977000,0.093,0,0,Energy
ARL,ASX:ARL,Ardea Resources Limited (ASX:ARL),https://www.listcorp.com/asx/arl/ardea-resources-limited,64896900,0.325,0,0,Materials
SIO,ASX:SIO,Simonds Group Limited (ASX:SIO),https://www.listcorp.com/asx/sio/simonds-group-limited,64783200,0.18,0,0,Consumer Discretionary
LNE,ASX:CLNE,VanEck Global Clean Energy ETF (ASX:CLNE),https://www.listcorp.com/asx/clne/vaneck-global-clean-energy-etf,64770000,5.56,0,0,Unclassified
EWC,ASX:EWC,Energy World Corporation Limited (ASX:EWC),https://www.listcorp.com/asx/ewc/energy-world-corporation-limited,64657300,0.021,0,0,Utilities
PEX,ASX:PEX,Peel Mining Limited (ASX:PEX),https://www.listcorp.com/asx/pex/peel-mining,63919300,0.11,0,0,Materials
SEG,ASX:SEG,Sports Entertainment Group Limited (ASX:SEG),https://www.listcorp.com/asx/seg/sports-entertainment-group-limited,63814900,0.23,0,0,Communication Services
WKT,ASX:WKT,Walkabout Resources Limited (ASX:WKT),https://www.listcorp.com/asx/wkt/walkabout-resources-limited,63769800,0.095,0,0,Materials
KSN,ASX:KSN,Kingston Resources Limited (ASX:KSN),https://www.listcorp.com/asx/ksn/kingston-resources,63647200,0.09,0,0,Materials
AOR,ASX:BAOR,Aoris International Fund (Managed Fund) Class B (ASX:BAOR),https://www.listcorp.com/asx/baor/aoris-international-fund-managed-fund-class-b,63563500,2.54,0,0,Unclassified
REX,ASX:REX,Regional Express Holdings Limited (ASX:REX),https://www.listcorp.com/asx/rex/regional-express-holdings-limited,63401200,0.565,0,0,Industrials
WAA,ASX:WAA,WAM Active Limited (ASX:WAA),https://www.listcorp.com/asx/waa/wam-active-limited,63379900,0.83,0,0,Financials
IIQ,ASX:IIQ,INOVIQ Ltd (ASX:IIQ),https://www.listcorp.com/asx/iiq/inoviq-ltd,63012600,0.565,0,0,Health Care
CNB,ASX:CNB,Carnaby Resources Limited (ASX:CNB),https://www.listcorp.com/asx/cnb/carnaby-resources-limited,62757100,0.365,0,0,Materials
CAF,ASX:CAF,Centrepoint Alliance Limited (ASX:CAF),https://www.listcorp.com/asx/caf/centrepoint-alliance-limited,62647800,0.315,0,0,Financials
RSM,ASX:RSM,Russell Investments Australian Semi-Government Bond ETF (ASX:RSM),https://www.listcorp.com/asx/rsm/russell-investments-australian-semi-government-bond-etf,62623500,20.22,0,0,Unclassified
RKN,ASX:RKN,Reckon Limited (ASX:RKN),https://www.listcorp.com/asx/rkn/reckon-limited,62312200,0.55,0,0,Information Technology
DUB,ASX:DUB,Dubber Corporation Limited (ASX:DUB),https://www.listcorp.com/asx/dub/dubber-corporation,62282200,0.024,0,0,Information Technology
MCM,ASX:MCM,MC Mining Limited (ASX:MCM),https://www.listcorp.com/asx/mcm/mc-mining-limited,61895000,0.13,0,0,Energy
NMT,ASX:NMT,Neometals Limited (ASX:NMT),https://www.listcorp.com/asx/nmt/neometals-limited,61554000,0.08,0,0,Materials
ELS,ASX:ELS,Elsight Limited (ASX:ELS),https://www.listcorp.com/asx/els/elsight-limited,60648500,0.4,0,0,Information Technology
KYP,ASX:KYP,Kinatico Limited (ASX:KYP),https://www.listcorp.com/asx/kyp/kinatico-limited,60492900,0.1425,0,0,Information Technology
WTZ,ASX:SWTZ,Switzer Dividend Growth Fund (Quoted Managed Fund) (ASX:SWTZ),https://www.listcorp.com/asx/swtz/switzer-dividend-growth-fund-quoted-managed-fund,60445100,2.52,0,0,Unclassified
CHL,ASX:CHL,Camplify Holdings Limited (ASX:CHL),https://www.listcorp.com/asx/chl/camplify-holdings-limited,60417800,0.845,0,0,Industrials
TGN,ASX:TGN,Tungsten Mining NL (ASX:TGN),https://www.listcorp.com/asx/tgn/tungsten-mining,59767500,0.076,0,0,Materials
IVR,ASX:IVR,Investigator Resources Limited (ASX:IVR),https://www.listcorp.com/asx/ivr/investigator-resources-limited,58788500,0.038,0,0,Materials
LKO,ASX:LKO,Lakes Blue Energy NL (ASX:LKO),https://www.listcorp.com/asx/lko/lakes-blue-energy,58757600,1.0,0,0,Energy
LMG,ASX:LMG,Latrobe Magnesium Limited (ASX:LMG),https://www.listcorp.com/asx/lmg/latrobe-magnesium-limited,58713400,0.025,0,0,Materials
HRN,ASX:HRN,Horizon Gold Limited (ASX:HRN),https://www.listcorp.com/asx/hrn/horizon-gold-limited,58660200,0.405,0,0,Materials
GL1,ASX:GL1,Global Lithium Resources Limited (ASX:GL1),https://www.listcorp.com/asx/gl1/global-lithium-resources-limited,58632300,0.225,0,0,Materials
BOL,ASX:BOL,Boom Logistics Limited (ASX:BOL),https://www.listcorp.com/asx/bol/boom-logistics-limited,58540700,1.39,0,0,Industrials
E25,ASX:E25,Element 25 Limited (ASX:E25),https://www.listcorp.com/asx/e25/element-25-limited,58276800,0.265,0,0,Materials
AZL,ASX:AZL,Arizona Lithium Limited (ASX:AZL),https://www.listcorp.com/asx/azl/arizona-lithium-limited,58159600,0.013,0,0,Materials
PEQ,ASX:JPEQ,JPMorgan US 100Q Equity Premium Income Active ETF (Managed Fund) (ASX:JPEQ),https://www.listcorp.com/asx/jpeq/jpmorgan-us-100q-equity-premium-income-active-etf-managed-fund,58091200,63.78,0,0,Unclassified
88E,ASX:88E,88 Energy Limited (ASX:88E),https://www.listcorp.com/asx/88e/88-energy-limited,57867600,0.002,0,0,Energy
HAS,ASX:HAS,Hastings Technology Metals Limited (ASX:HAS),https://www.listcorp.com/asx/has/hastings-technology-metals,57864400,0.32,0,0,Materials
KGL,ASX:KGL,KGL Resources Limited (ASX:KGL),https://www.listcorp.com/asx/kgl/kgl-resources-limited,57682100,0.089,0,0,Materials
HOT,ASX:MHOT,VanEck Morningstar Wide Moat (AUD Hedged) ETF (ASX:MHOT),https://www.listcorp.com/asx/mhot/vaneck-morningstar-wide-moat-aud-hedged-etf,57376300,143.44,0,0,Unclassified
NTI,ASX:NTI,Neurotech International Limited (ASX:NTI),https://www.listcorp.com/asx/nti/neurotech-international-limited,57316700,0.055,0,0,Health Care
SPD,ASX:SPD,Southern Palladium Limited (ASX:SPD),https://www.listcorp.com/asx/spd/southern-palladium-limited,57298500,0.63,0,0,Materials
HRZ,ASX:HRZ,Horizon Minerals Limited (ASX:HRZ),https://www.listcorp.com/asx/hrz/horizon-minerals-limited,57186800,0.04,0,0,Materials
ISV,ASX:IISV,Intelligent Investor Select Value Share Fund (Managed Fund) (ASX:IISV),https://www.listcorp.com/asx/iisv/intelligent-investor-select-value-share-fund-managed-fund,57167800,3.58,0,0,Unclassified
MCE,ASX:MCE,Matrix Composites & Engineering Ltd (ASX:MCE),https://www.listcorp.com/asx/mce/matrix-composites-and-engineering-ltd,57071900,0.255,0,0,Energy
CY5,ASX:CY5,Cygnus Metals Limited (ASX:CY5),https://www.listcorp.com/asx/cy5/cygnus-metals-limited,57057200,0.12,0,0,Materials
VIT,ASX:VIT,Vitura Health Limited (ASX:VIT),https://www.listcorp.com/asx/vit/vitura-health-limited,57002000,0.098,0,0,Health Care
FSI,ASX:FSI,Flagship Investments Limited (ASX:FSI),https://www.listcorp.com/asx/fsi/flagship-investments-limited,56886000,2.2,0,0,Financials
BGD,ASX:BGD,Barton Gold Holdings Limited (ASX:BGD),https://www.listcorp.com/asx/bgd/barton-gold-holdings-limited,56851300,0.26,0,0,Materials
JGH,ASX:JGH,Jade Gas Holdings Limited (ASX:JGH),https://www.listcorp.com/asx/jgh/jade-gas-holdings-limited,56766000,0.036,0,0,Energy
ROW,ASX:GROW,Schroder Real Return (Managed Fund) (ASX:GROW),https://www.listcorp.com/asx/grow/schroder-real-return-managed-fund,56725700,3.86,0,0,Unclassified
NSC,ASX:NSC,NAOS Small Cap Opportunities Company (ASX:NSC),https://www.listcorp.com/asx/nsc/naos-small-cap-opportunities-company,56644800,0.42,0,0,Financials
SWF,ASX:SWF,SelfWealth Limited (ASX:SWF),https://www.listcorp.com/asx/swf/selfwealth-limited,56529300,0.245,0,0,Financials
DBF,ASX:DBF,Duxton Farms Ltd (ASX:DBF),https://www.listcorp.com/asx/dbf/duxton-farms-ltd,55974000,1.36,0,0,Consumer Staples
TIP,ASX:TIP,Teaminvest Private Group Limited (ASX:TIP),https://www.listcorp.com/asx/tip/teaminvest-private-group-limited,55881100,2.05,0,0,Financials
PFG,ASX:PFG,Prime Financial Group Limited (ASX:PFG),https://www.listcorp.com/asx/pfg/prime-financial-group-limited,55822100,0.23,0,0,Financials
EPY,ASX:EPY,Earlypay Ltd (ASX:EPY),https://www.listcorp.com/asx/epy/earlypay-ltd,55802900,0.205,0,0,Financials
AHL,ASX:AHL,Adrad Holdings Limited (ASX:AHL),https://www.listcorp.com/asx/ahl/adrad-holdings-limited,55692600,0.685,0,0,Consumer Discretionary
EGN,ASX:EGN,Engenco Limited (ASX:EGN),https://www.listcorp.com/asx/egn/engenco,55298700,0.175,0,0,Industrials
INC,ASX:RINC,BetaShares Martin Currie Real Income Fund (managed fund) (ASX:RINC),https://www.listcorp.com/asx/rinc/betashares-martin-currie-real-income-fund-managed-fund,55078400,9.07,0,0,Unclassified
200,ASX:E200,SPDR S&P/ASX ESG 200 FUND (ASX:E200),https://www.listcorp.com/asx/e200/spdr-s-and-p-asx-esg-200-fund,55040300,26.93,0,0,Unclassified
PSC,ASX:PSC,Prospect Resources Limited (ASX:PSC),https://www.listcorp.com/asx/psc/prospect-resources-limited,54885500,0.096,0,0,Materials
MX1,ASX:MX1,Micro-X Limited (ASX:MX1),https://www.listcorp.com/asx/mx1/micro-x-limited,54670800,0.094,0,0,Health Care
JAN,ASX:JAN,Janison Education Group Limited (ASX:JAN),https://www.listcorp.com/asx/jan/janison-education-group,54576500,0.21,0,0,Information Technology
FEG,ASX:FEG,Far East Gold Ltd (ASX:FEG),https://www.listcorp.com/asx/feg/far-east-gold-ltd,54329200,0.17,0,0,Materials
HEB,ASX:IHEB,iShares JP Morgan USD Emerging Mkt Bnd AUD Hdg ETF (ASX:IHEB),https://www.listcorp.com/asx/iheb/ishares-jp-morgan-usd-emerging-mkt-bnd-aud-hdg-etf,54328500,76.18,0,0,Unclassified
ROG,ASX:ROG,Red Sky Energy Limited (ASX:ROG),https://www.listcorp.com/asx/rog/red-sky-energy-limited,54222300,0.01,0,0,Energy
GHY,ASX:GHY,Gold Hydrogen Limited (ASX:GHY),https://www.listcorp.com/asx/ghy/gold-hydrogen-limited,54047400,0.705,0,0,Energy
TYP,ASX:TYP,Tryptamine Therapeutics Limited (ASX:TYP),https://www.listcorp.com/asx/typ/tryptamine-therapeutics-limited,53968100,0.044,0,0,Health Care
SGI,ASX:SGI,Stealth Group Holdings Ltd (ASX:SGI),https://www.listcorp.com/asx/sgi/stealth-group-holdings-ltd,53835200,0.46,0,0,Industrials
LDD,ASX:CLDD,BetaShares Cloud Computing ETF (ASX:CLDD),https://www.listcorp.com/asx/cldd/betashares-cloud-computing-etf,53785900,15.25,0,0,Unclassified
TEK,ASX:TEK,Thorney Technologies Limited (ASX:TEK),https://www.listcorp.com/asx/tek/thorney-technologies-limited,53679400,0.14,0,0,Energy
OVT,ASX:GOVT,SPDR S&P/ASX Australian Government Bond Fund (ASX:GOVT),https://www.listcorp.com/asx/govt/spdr-s-and-p-asx-australian-government-bond-fund,53410200,24.29,0,0,Unclassified
AUE,ASX:AUE,Aurum Resources Limited (ASX:AUE),https://www.listcorp.com/asx/aue/aurum-resources-limited,53386300,0.35,0,0,Materials
OJC,ASX:OJC,The Original Juice Co. Limited (ASX:OJC),https://www.listcorp.com/asx/ojc/the-original-juice-co-limited,53326400,0.18,0,0,Consumer Staples
LM8,ASX:LM8,Lunnon Metals Limited (ASX:LM8),https://www.listcorp.com/asx/lm8/lunnon-metals-limited,52941400,0.24,0,0,Materials
LTH,ASX:HLTH,VanEck Global Healthcare Leaders ETF (ASX:HLTH),https://www.listcorp.com/asx/hlth/vaneck-global-healthcare-leaders-etf,52880100,11.47,0,0,Unclassified
HOF,ASX:DHOF,Daintree Hybrid Opportunities Fund (Managed Fund) (ASX:DHOF),https://www.listcorp.com/asx/dhof/daintree-hybrid-opportunities-fund-managed-fund,52853300,9.69,0,0,Unclassified
BNZ,ASX:BNZ,Benz Mining Corp (ASX:BNZ),https://www.listcorp.com/asx/bnz/benz-mining-corp,52826100,0.42,0,0,Materials
OEL,ASX:OEL,Otto Energy Limited (ASX:OEL),https://www.listcorp.com/asx/oel/otto-energy-limited,52745100,0.011,0,0,Energy
RLD,ASX:WRLD,BetaShares Managed Risk Global Share Fund (managed fund) (ASX:WRLD),https://www.listcorp.com/asx/wrld/betashares-managed-risk-global-share-fund-managed-fund,52722100,20.71,0,0,Unclassified
DRE,ASX:DRE,Dreadnought Resources Limited (ASX:DRE),https://www.listcorp.com/asx/dre/dreadnought-resources-limited,52538500,0.014,0,0,Materials
SGE,ASX:LSGE,Loomis Sayles Global Equity Fund (ASX:LSGE),https://www.listcorp.com/asx/lsge/loomis-sayles-global-equity-fund,52515700,3.63,0,0,Unclassified
5GN,ASX:5GN,5G Networks Limited (ASX:5GN),https://www.listcorp.com/asx/5gn/5g-networks-limited,51900300,0.17,0,0,Information Technology
AGR,ASX:AGR,Aguia Resources Limited (ASX:AGR),https://www.listcorp.com/asx/agr/aguia-resources-limited,51627300,0.039,0,0,Materials
FML,ASX:FML,Focus Minerals Limited (ASX:FML),https://www.listcorp.com/asx/fml/focus-minerals-limited,51580600,0.17,0,0,Materials
AWJ,ASX:AWJ,Auric Mining Limited (ASX:AWJ),https://www.listcorp.com/asx/awj/auric-mining-limited,51285400,0.345,0,0,Materials
GGF,ASX:DGGF,BetaShares Ethical Diversified Growth ETF (ASX:DGGF),https://www.listcorp.com/asx/dggf/betashares-ethical-diversified-growth-etf,51254400,29.2,0,0,Unclassified
NWC,ASX:NWC,New World Resources Limited (ASX:NWC),https://www.listcorp.com/asx/nwc/new-world-resources-limited,51125100,0.018,0,0,Materials
YLD,ASX:AYLD,Global X S&P/ASX 200 Covered Call ETF (ASX:AYLD),https://www.listcorp.com/asx/ayld/global-x-s-and-p-asx-200-covered-call-etf,51046500,10.74,0,0,Unclassified
YLD,ASX:IYLD,iShares Yield Plus ETF (ASX:IYLD),https://www.listcorp.com/asx/iyld/ishares-yield-plus-etf,51006700,99.72,0,0,Unclassified
MYE,ASX:MYE,Mastermyne Group Limited (ASX:MYE),https://www.listcorp.com/asx/mye/mastermyne-group-limited,50980300,0.165,0,0,Materials
EXR,ASX:EXR,Elixir Energy Limited (ASX:EXR),https://www.listcorp.com/asx/exr/elixir-energy-limited,50864500,0.0425,0,0,Energy
MTH,ASX:MTH,Mithril Silver and Gold Limited (ASX:MTH),https://www.listcorp.com/asx/mth/mithril-silver-and-gold-limited,50632900,0.35,0,0,Materials
ADO,ASX:ADO,AnteoTech Ltd (ASX:ADO),https://www.listcorp.com/asx/ado/anteotech,50630600,0.019,0,0,Materials
MNS,ASX:MNS,Magnis Energy Technologies Limited (ASX:MNS),https://www.listcorp.com/asx/mns/magnis-energy-technologies-limited,50378900,0.042,0,0,Materials
GOV,ASX:5GOV,VanEck 5-10 Year Australian Government Bond ETF (ASX:5GOV),https://www.listcorp.com/asx/5gov/vaneck-5-10-year-australian-government-bond-etf,49802300,51.87,0,0,Unclassified
EAR,ASX:BEAR,BetaShares Australian Equities Bear Hedge Fund (ASX:BEAR),https://www.listcorp.com/asx/bear/betashares-australian-equities-bear-hedge-fund,49732600,7.54,0,0,Unclassified
IRD,ASX:IRD,Iron Road Limited (ASX:IRD),https://www.listcorp.com/asx/ird/iron-road-limited,49511400,0.0595,0,0,Materials
AVG,ASX:AVG,Australian Vintage Limited (ASX:AVG),https://www.listcorp.com/asx/avg/australian-vintage-limited,49419400,0.15,0,0,Consumer Staples
AYA,ASX:AYA,Artrya Limited (ASX:AYA),https://www.listcorp.com/asx/aya/artrya-limited,49409000,0.545,0,0,Health Care
TVL,ASX:TVL,Touch Ventures Limited (ASX:TVL),https://www.listcorp.com/asx/tvl/touch-ventures-limited,48922600,0.069,0,0,Financials
IBC,ASX:IBC,Ironbark Capital Limited (ASX:IBC),https://www.listcorp.com/asx/ibc/ironbark-capital-limited,48850500,0.46,0,0,Financials
PPL,ASX:PPL,Pureprofile Limited (ASX:PPL),https://www.listcorp.com/asx/ppl/pureprofile-limited,48693700,0.042,0,0,Information Technology
IR1,ASX:IR1,Iris Metals Limited (ASX:IR1),https://www.listcorp.com/asx/ir1/iris-metals-limited,48688500,0.35,0,0,Materials
CZR,ASX:CZR,CZR Resources Ltd (ASX:CZR),https://www.listcorp.com/asx/czr/czr-resources-ltd,48530600,0.215,0,0,Materials
NOU,ASX:NOU,Noumi Limited (ASX:NOU),https://www.listcorp.com/asx/nou/noumi-limited,48494100,0.175,0,0,Consumer Staples
PRL,ASX:PRL,Province Resources Limited (ASX:PRL),https://www.listcorp.com/asx/prl/province-resources-limited,48441200,0.041,0,0,Materials
MPQ,ASX:IMPQ,eInvest Future Impact Small Caps Fund (ASX:IMPQ),https://www.listcorp.com/asx/impq/einvest-future-impact-small-caps-fund,48319100,5.07,0,0,Unclassified
MKT,ASX:MKT,The Market Limited (ASX:MKT),https://www.listcorp.com/asx/mkt/the-market-limited,48145900,0.15,0,0,Communication Services
BLG,ASX:BLG,BluGlass Limited (ASX:BLG),https://www.listcorp.com/asx/blg/bluglass,47821100,0.026,0,0,Information Technology
CMP,ASX:CMP,Compumedics Limited (ASX:CMP),https://www.listcorp.com/asx/cmp/compumedics,47780200,0.26,0,0,Health Care
EGR,ASX:EGR,EcoGraf Limited (ASX:EGR),https://www.listcorp.com/asx/egr/ecograf-limited,47683800,0.105,0,0,Materials
DCC,ASX:DCC,DigitalX Limited (ASX:DCC),https://www.listcorp.com/asx/dcc/digitalx-limited,47652200,0.055,0,0,Information Technology
QDB,ASX:MQDB,Macquarie Dynamic Bond Active ETF (Managed Fund) (ASX:MQDB),https://www.listcorp.com/asx/mqdb/macquarie-dynamic-bond-active-etf-managed-fund,47647700,10.84,0,0,Unclassified
AGC,ASX:AGC,Australian Gold and Copper Ltd (ASX:AGC),https://www.listcorp.com/asx/agc/australian-gold-and-copper-ltd,47470500,0.185,0,0,Materials
ANO,ASX:ANO,Advance Zinctek Limited (ASX:ANO),https://www.listcorp.com/asx/ano/advance-zinctek-limited,47461800,0.76,0,0,Materials
SEQ,ASX:SEQ,Sequoia Financial Group Ltd (ASX:SEQ),https://www.listcorp.com/asx/seq/sequoia-financial-group-ltd,47166600,0.38,0,0,Financials
FLX,ASX:FLX,Felix Group Holdings Ltd (ASX:FLX),https://www.listcorp.com/asx/flx/felix-group-holdings-ltd,47034900,0.23,0,0,Information Technology
MVP,ASX:MVP,Medical Developments International Limited (ASX:MVP),https://www.listcorp.com/asx/mvp/medical-developments-international-limited,46753200,0.415,0,0,Health Care
AAL,ASX:AAL,Alfabs Australia Limited (ASX:AAL),https://www.listcorp.com/asx/aal/alfabs-australia-limited,46426400,0.385,0,0,Industrials
DEV,ASX:DEV,DevEx Resources Limited (ASX:DEV),https://www.listcorp.com/asx/dev/devex-resources-limited,46377500,0.105,0,0,Materials
DEL,ASX:DEL,Delorean Corporation Limited (ASX:DEL),https://www.listcorp.com/asx/del/delorean-corporation-limited,46258400,0.21,0,0,Utilities
RZI,ASX:RZI,Raiz Invest Limited (ASX:RZI),https://www.listcorp.com/asx/rzi/raiz-invest-limited,46221200,0.44,0,0,Financials
MCP,ASX:MCP,McPherson's Limited (ASX:MCP),https://www.listcorp.com/asx/mcp/mcphersons-limited,46063700,0.31,0,0,Consumer Staples
SPX,ASX:SPX,Spenda Limited (ASX:SPX),https://www.listcorp.com/asx/spx/spenda-limited,46036000,0.01,0,0,Information Technology
VMT,ASX:VMT,VMoto Limited (ASX:VMT),https://www.listcorp.com/asx/vmt/vmoto-limited,46001500,0.11,0,0,Consumer Discretionary
OZF,ASX:OZF,SPDR S&P/ASX 200 Financials EX A-REIT Fund (ASX:OZF),https://www.listcorp.com/asx/ozf/spdr-s-and-p-asx-200-financials-ex-a-reit-fund,45998200,29.66,0,0,Unclassified
SPL,ASX:SPL,Starpharma Holdings Limited (ASX:SPL),https://www.listcorp.com/asx/spl/starpharma-holdings,45991800,0.11,0,0,Health Care
WA8,ASX:WA8,Warriedar Resources Limited (ASX:WA8),https://www.listcorp.com/asx/wa8/warriedar-resources-limited,45900900,0.06,0,0,Materials
PCK,ASX:PCK,PainChek Ltd (ASX:PCK),https://www.listcorp.com/asx/pck/painchek-ltd,45843300,0.027,0,0,Health Care
REG,ASX:JREG,JPMorgan Global Research Enhanced Index Equity Active ETF (Managed Fund) (ASX:JREG),https://www.listcorp.com/asx/jreg/jpmorgan-global-research-enhanced-index-equity-active-etf-managed-fund,45785300,77.59,0,0,Unclassified
LRT,ASX:LRT,Lowell Resources Fund (ASX:LRT),https://www.listcorp.com/asx/lrt/lowell-resources-fund,45725600,1.105,0,0,Financials
AIQ,ASX:AIQ,Alternative Investment Trust (ASX:AIQ),https://www.listcorp.com/asx/aiq/alternative-investment-trust,45593200,1.44,0,0,Financials
CD2,ASX:CD2,Cordish Dixon Private Equity Fund II (ASX:CD2),https://www.listcorp.com/asx/cd2/cordish-dixon-private-equity-fund-ii,45394400,0.865,0,0,Financials
MMA,ASX:MMA,Maronan Metals Limited (ASX:MMA),https://www.listcorp.com/asx/mma/maronan-metals-limited,45281900,0.225,0,0,Materials
FAR,ASX:FAR,FAR Limited (ASX:FAR),https://www.listcorp.com/asx/far/far,45280700,0.49,0,0,Energy
DTZ,ASX:DTZ,Dotz Nano Limited (ASX:DTZ),https://www.listcorp.com/asx/dtz/dotz-nano-limited,45246500,0.083,0,0,Information Technology
PVE,ASX:PVE,Po Valley Energy Limited (ASX:PVE),https://www.listcorp.com/asx/pve/po-valley-energy,45199500,0.039,0,0,Energy
EDC,ASX:EDC,Eildon Capital Limited (ASX:EDC),https://www.listcorp.com/asx/edc/eildon-capital-limited,45003700,0.92,0,0,Financials
OVT,ASX:OVT,Ovanti Limited (ASX:OVT),https://www.listcorp.com/asx/ovt/ovanti-limited,44663200,0.022,0,0,Communication Services
CHW,ASX:CHW,Chilwa Minerals Limited (ASX:CHW),https://www.listcorp.com/asx/chw/chilwa-minerals-limited,44632400,0.87,0,0,Materials
AMN,ASX:AMN,Agrimin Limited (ASX:AMN),https://www.listcorp.com/asx/amn/agrimin-limited,44565700,0.13,0,0,Materials
TOM,ASX:ATOM,Global X Uranium ETF (ASX:ATOM),https://www.listcorp.com/asx/atom/global-x-uranium-etf,44457000,16.82,0,0,Unclassified
G1A,ASX:G1A,Galena Mining Limited (ASX:G1A),https://www.listcorp.com/asx/g1a/galena-mining-limited,44401600,0.059,0,0,Materials
BRK,ASX:BRK,Brookside Energy Limited (ASX:BRK),https://www.listcorp.com/asx/brk/brookside-energy-limited,44388200,0.465,0,0,Energy
PEQ,ASX:GPEQ,VanEck Global Listed Private Equity ETF (ASX:GPEQ),https://www.listcorp.com/asx/gpeq/vaneck-global-listed-private-equity-etf,44296700,25.89,0,0,Unclassified
CCX,ASX:CCX,City Chic Collective Limited (ASX:CCX),https://www.listcorp.com/asx/ccx/city-chic-collective-limited,44293100,0.115,0,0,Consumer Discretionary
TLM,ASX:TLM,Talisman Mining Limited (ASX:TLM),https://www.listcorp.com/asx/tlm/talisman-mining-limited,44255300,0.235,0,0,Materials
AVC,ASX:AVC,Auctus Investment Group Limited (ASX:AVC),https://www.listcorp.com/asx/avc/auctus-investment-group-limited,44154200,0.55,0,0,Financials
EUR,ASX:HEUR,BetaShares Europe ETF - Currency Hedged (ASX:HEUR),https://www.listcorp.com/asx/heur/betashares-europe-etf-currency-hedged,44077400,14.48,0,0,Unclassified
VTM,ASX:VTM,Victory Metals Limited (ASX:VTM),https://www.listcorp.com/asx/vtm/victory-metals-limited,43401100,0.39,0,0,Materials
CCA,ASX:CCA,Change Financial Limited (ASX:CCA),https://www.listcorp.com/asx/cca/change-financial-limited,43271700,0.063,0,0,Financials
ENL,ASX:ENL,Enlitic Inc (ASX:ENL),https://www.listcorp.com/asx/enl/enlitic-inc,43168800,0.075,0,0,Health Care
OAT,ASX:GOAT,VanEck Morningstar International Wide Moat ETF (ASX:GOAT),https://www.listcorp.com/asx/goat/vaneck-morningstar-international-wide-moat-etf,43081900,27.51,0,0,Unclassified
IDT,ASX:IDT,IDT Australia Limited (ASX:IDT),https://www.listcorp.com/asx/idt/idt-australia-limited,42984200,0.1,0,0,Health Care
RTH,ASX:RTH,RAS Technology Holdings Limited (ASX:RTH),https://www.listcorp.com/asx/rth/ras-technology-holdings-limited,42958200,0.92,0,0,Industrials
BVR,ASX:BVR,Bellavista Resources Limited (ASX:BVR),https://www.listcorp.com/asx/bvr/bellavista-resources-limited,42946200,0.43,0,0,Materials
BKT,ASX:BKT,Black Rock Mining Limited (ASX:BKT),https://www.listcorp.com/asx/bkt/black-rock-mining-limited,42569700,0.034,0,0,Materials
RDN,ASX:RDN,Raiden Resources Limited (ASX:RDN),https://www.listcorp.com/asx/rdn/raiden-resources-limited,42406800,0.013,0,0,Materials
AGY,ASX:AGY,Argosy Minerals Limited (ASX:AGY),https://www.listcorp.com/asx/agy/argosy-minerals-limited,42221700,0.029,0,0,Materials
RTR,ASX:RTR,Rumble Resources Limited (ASX:RTR),https://www.listcorp.com/asx/rtr/rumble-resources-limited,41540200,0.046,0,0,Materials
CTE,ASX:CTE,Cryosite Limited (ASX:CTE),https://www.listcorp.com/asx/cte/cryosite-limited,41488100,0.85,0,0,Health Care
LEL,ASX:LEL,Lithium Energy Limited (ASX:LEL),https://www.listcorp.com/asx/lel/lithium-energy-limited,41440600,0.37,0,0,Materials
SUV,ASX:SUV,Suvo Strategic Minerals Limited (ASX:SUV),https://www.listcorp.com/asx/suv/suvo-strategic-minerals-limited,41390100,0.041,0,0,Materials
PHX,ASX:PHX,PharmX Technologies Limited (ASX:PHX),https://www.listcorp.com/asx/phx/pharmx-technologies-limited,41297000,0.069,0,0,Information Technology
QIO,ASX:MQIO,Macquarie Income Opportunities Active ETF (Managed Fund) (ASX:MQIO),https://www.listcorp.com/asx/mqio/macquarie-income-opportunities-active-etf-managed-fund,41262500,10.57,0,0,Unclassified
PRO,ASX:PRO,Prophecy International (ASX:PRO),https://www.listcorp.com/asx/pro/prophecy-international,41230500,0.56,0,0,Information Technology
CYM,ASX:CYM,Cyprium Metals Limited (ASX:CYM),https://www.listcorp.com/asx/cym/cyprium-metals-limited,41201000,0.027,0,0,Materials
