Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
0142.HK,FIRST PACIFIC,Consumer Defensive,Packaged Foods,2021,0.0772,0.7751890677347,0.012545780996510669,2.50319887685973,0.1995,30.29759683757248,0.4188852962543334,3.017295487274705,0.08529379095793534,9952850894.32434,26566700000.0,2.3389744758605957
0146.HK,TAI PING CARPET,Consumer Cyclical,Textile Manufacturing,2021,0.0784,2.0019274695649605,0.02119312962413219,1.8477128321990286,0.03,9.408397029857246,0.16482327804229197,0.36845407156588955,0.040671440630125684,156513025.88197327,784877000.0,0.7376183271408081
0150.HK,HYPEBEAST,Communication Services,Internet Content & Information,2021,0.0347,0.1758617962634467,0.12136489077262996,1.6099550717937787,0.0,30.626800630552967,0.15092376866666093,6.043097503042412,0.0,2183026671.2915497,581585000.0,1.062749981880188
0148.HK,KINGBOARD HLDG,Industrials,Conglomerates,2021,9.729,56.85879500343702,0.10381883414858521,1.5115141319738412,1.56,3.2515865470610983,0.1773944108374751,0.5563727742461858,0.04931296058541082,35061038810.78906,103815768000.0,31.634685516357422
0151.HK,WANT WANT CHINA,Consumer Defensive,Packaged Foods,2021,0.3383,1.2617483955013877,0.1330796211812828,2.0868133350788556,0.17830000000000001,19.471178102732903,0.32211155145127146,5.220612584600902,0.027068059103749355,77781786823.8794,31243018000.0,6.587099552154541
0152.HK,SHENZHEN INT'L,Industrials,Infrastructure Operations,2021,1.6,17.099445599493915,0.026548729426095784,2.040000591084888,0.122,4.543534219264984,0.3705753913453477,0.42513979231228005,0.01678208995911009,17517250408.51758,138051277000.0,7.269654750823975
0175.HK,GEELY AUTO,Consumer Cyclical,Auto Manufacturers,2021,0.48,6.8096781204948185,0.036083052995337164,1.9131236747904885,0.2,41.8304721514384,0.0335611573629229,2.9485426884217305,0.009960840632116533,202288150169.09375,134341404000.0,20.07862663269043
0177.HK,JIANGSU EXPRESS,Industrials,Infrastructure Operations,2021,0.8496,26.221266668919803,0.05764569259535633,1.9726779305209472,0.5579,7.698532551695398,0.3213107630889237,0.2494415444724912,0.08529702955196647,7992702718.734741,74246831643.32,6.54067325592041
0173.HK,K. WAH INT'L,Real Estate,Real Estate - Development,2021,1.0726,13.924127483323254,0.0427385943707475,1.7360797200354197,0.21000000000000002,2.227043807673272,0.24198339164467172,0.1715530966641392,0.08791292745578223,7531012135.308594,78497598000.0,2.3887271881103516
0178.HK,SA SA INT'L,Consumer Cyclical,Specialty Retail,2021,-0.113,0.4286373032723756,-0.13993807753610085,1.8876782421138179,0.0,-13.625939335443277,0.25852110931537203,3.5921538633017094,0.0,4778078316.193726,2510882000.0,1.5397311449050903
0179.HK,JOHNSON ELEC H,Consumer Cyclical,Auto Parts,2021,0.2377,2.4158282213854867,0.05276550104020466,1.7410669604810676,0.51,60.731601353999594,0.118138630911498,5.975549715851344,0.03532858650973698,13293213873.432617,4018440000.0,14.435901641845703
0182.HK,CONCORD NE,Utilities,Utilities - Renewable,2021,0.0946,0.9308843620489514,0.03275275362866128,3.1793173691475225,0.03,7.492342912621528,0.4819799426221484,0.7614003075246901,0.042326511136477965,5644965536.365295,24044818000.0,0.7087756395339966
0184.HK,KECK SENG INV,Consumer Cyclical,Lodging,2021,-0.572,8.546854791299236,-0.034902879069887496,1.57747179775875,0.0,-4.506690102023678,0.28676646667947653,0.3016111541969558,0.0,876976656.3892365,5579024000.0,2.577826738357544
0188.HK,SUNWAH KINGSWAY,Financial Services,Capital Markets,2021,0.0444,1.3373534216003649,0.016081392363591986,1.9808567470813685,0.03,7.2803220770380515,0.06857859591893779,0.24170596567784736,0.09280848683971542,240663004.43594742,1974829000.0,0.3232463002204895
0189.HK,DONGYUE GROUP,Basic Materials,Chemicals,2021,0.98,7.57402039511267,0.09605209445056498,1.3812741697270916,0.14,10.956410972439514,0.030750939784621484,1.417646400836104,0.013038680569439689,18604597370.73108,21601226000.0,10.737282752990723
0194.HK,LIU CHONG HING,Real Estate,Real Estate - Development,2021,1.13,34.726080468989245,0.026402952272484608,1.2228630348566325,0.43,5.734802347368899,0.11524670981085366,0.18661267165794468,0.06635467979570618,2453341556.9361877,16183872000.0,6.4803266525268555
0207.HK,JOY CITY PPT,Real Estate,Real Estate - Diversified,2021,0.039,2.6821263208209802,0.007210847050517503,2.2582161455595386,0.03,9.540288112102411,0.2994814524710127,0.1387224880064954,0.08062972105160589,5294983126.715118,131020391000.0,0.372071236371994
