Ticker,Code,Company,Link,Market Cap,Last trade,Change,%Change,Sector
PKO,ASX:PKO,Peako Limited (ASX:PKO),https://www.listcorp.com/asx/pko/peako-limited,2190280,0.003,0,0,Materials
AOA,ASX:AOA,Ausmon Resources (ASX:AOA),https://www.listcorp.com/asx/aoa/ausmon-resources,2179460,0.002,0,0,Materials
8VI,ASX:8VI,8VI Holdings Limited (ASX:8VI),https://www.listcorp.com/asx/8vi/8vi-holdings-limited,2179390,0.052,0,0,Consumer Discretionary
E79,ASX:E79,E79 Gold Mines Limited (ASX:E79),https://www.listcorp.com/asx/e79/e79-gold-mines-limited,2145420,0.021,0,0,Materials
SFM,ASX:SFM,Santa Fe Minerals Ltd (ASX:SFM),https://www.listcorp.com/asx/sfm/santa-fe-minerals-ltd,2111740,0.029,0,0,Materials
PKD,ASX:PKD,Parkd Ltd (ASX:PKD),https://www.listcorp.com/asx/pkd/parkd-ltd,2080280,0.021,0,0,Industrials
M24,ASX:M24,Mamba Exploration Limited (ASX:M24),https://www.listcorp.com/asx/m24/mamba-exploration-limited,2068900,0.011,0,0,Materials
IBX,ASX:IBX,Imagion Biosystems Limited (ASX:IBX),https://www.listcorp.com/asx/ibx/imagion-biosystems-limited,2033380,0.045,0,0,Health Care
BYH,ASX:BYH,Bryah Resources Limited (ASX:BYH),https://www.listcorp.com/asx/byh/bryah-resources-limited,2013150,0.004,0,0,Materials
SQX,ASX:SQX,SQX Resources Limited (ASX:SQX),https://www.listcorp.com/asx/sqx/sqx-resources-limited,2000000,0.08,0,0,Materials
LRD,ASX:LRD,Lord Resources Limited (ASX:LRD),https://www.listcorp.com/asx/lrd/lord-resources-limited,1976390,0.027,0,0,Materials
DMG,ASX:DMG,Dragon Mountain Gold (ASX:DMG),https://www.listcorp.com/asx/dmg/dragon-mountain-gold,1973360,0.005,0,0,Materials
WFL,ASX:WFL,Wellfully Limited (ASX:WFL),https://www.listcorp.com/asx/wfl/wellfully-limited,1971780,0.003,0,0,Health Care
OEQ,ASX:OEQ,Orion Equities Limited (ASX:OEQ),https://www.listcorp.com/asx/oeq/orion-equities-limited,1956150,0.125,0,0,Financials
AO1,ASX:AO1,AssetOwl Limited (ASX:AO1),https://www.listcorp.com/asx/ao1/assetowl-limited,1947130,0.001,0,0,Information Technology
TKL,ASX:TKL,Traka Resources Limited (ASX:TKL),https://www.listcorp.com/asx/tkl/traka-resources-limited,1945660,0.001,0,0,Materials
AIV,ASX:AIV,ActivEX Limited (ASX:AIV),https://www.listcorp.com/asx/aiv/activex-limited,1939520,0.009,0,0,Materials
IVT,ASX:IVT,Inventis Limited (ASX:IVT),https://www.listcorp.com/asx/ivt/inventis,1910610,0.025,0,0,Industrials
3MP,ASX:T3MP,JPMorgan Climate Change Solutions Active ETF (Managed Fund) (ASX:T3MP),https://www.listcorp.com/asx/t3mp/jpmorgan-climate-change-solutions-active-etf-managed-fund,1895400,63.54,0,0,Unclassified
HCD,ASX:HCD,Hydrocarbon Dynamics Limited (ASX:HCD),https://www.listcorp.com/asx/hcd/hydrocarbon-dynamics-limited,1855680,0.002,0,0,Energy
DBO,ASX:DBO,Diablo Resources Limited (ASX:DBO),https://www.listcorp.com/asx/dbo/diablo-resources-limited,1855290,0.018,0,0,Materials
RAS,ASX:RAS,Ragusa Minerals Limited (ASX:RAS),https://www.listcorp.com/asx/ras/ragusa-minerals-limited,1853780,0.013,0,0,Materials
SRH,ASX:SRH,Saferoads Holdings Limited (ASX:SRH),https://www.listcorp.com/asx/srh/saferoads-holdings-limited,1791920,0.041,0,0,Industrials
IS3,ASX:IS3,I Synergy Group Limited (ASX:IS3),https://www.listcorp.com/asx/is3/i-synergy-group-limited,1781090,0.005,0,0,Information Technology
AKN,ASX:AKN,Auking Mining Limited (ASX:AKN),https://www.listcorp.com/asx/akn/auking-mining-limited,1761080,0.004,0,0,Materials
RNE,ASX:RNE,Renu Energy Limited (ASX:RNE),https://www.listcorp.com/asx/rne/renu-energy-limited,1727330,0.001,0,0,Utilities
IEC,ASX:IEC,Intra Energy Corporation Limited (ASX:IEC),https://www.listcorp.com/asx/iec/intra-energy-corporation-limited,1690780,0.001,0,0,Energy
BSN,ASX:BSN,Basin Energy Limited (ASX:BSN),https://www.listcorp.com/asx/bsn/basin-energy-limited,1669590,0.016,0,0,Energy
CRB,ASX:CRB,Carbine Resources Limited (ASX:CRB),https://www.listcorp.com/asx/crb/carbine-resources-limited,1655210,0.003,0,0,Materials
C7A,ASX:C7A,Clara Resources Australia Ltd (ASX:C7A),https://www.listcorp.com/asx/c7a/clara-resources-australia-ltd,1643080,0.006,0,0,Materials
DOC,ASX:EDOC,BetaShares Digital Health and Telemedicine ETF (ASX:EDOC),https://www.listcorp.com/asx/edoc/betashares-digital-health-and-telemedicine-etf,1620800,10.13,0,0,Unclassified
OAK,ASX:OAK,Oakridge International Limited (ASX:OAK),https://www.listcorp.com/asx/oak/oakridge-international-limited,1592880,0.059,0,0,Information Technology
M2R,ASX:M2R,Miramar Resources Limited (ASX:M2R),https://www.listcorp.com/asx/m2r/miramar-resources-limited,1587290,0.004,0,0,Materials
BP8,ASX:BP8,BPH Global Ltd (ASX:BP8),https://www.listcorp.com/asx/bp8/bph-global-ltd,1586570,0.004,0,0,Health Care
WNR,ASX:WNR,Wingara AG Limited (ASX:WNR),https://www.listcorp.com/asx/wnr/wingara-ag-limited,1579880,0.009,0,0,Consumer Staples
PRM,ASX:PRM,Prominence Energy Limited (ASX:PRM),https://www.listcorp.com/asx/prm/prominence-energy-limited,1556710,0.004,0,0,Energy
CLZ,ASX:CLZ,Classic Minerals Limited (ASX:CLZ),https://www.listcorp.com/asx/clz/classic-minerals-limited,1544030,0.001,0,0,Materials
CZN,ASX:CZN,Corazon Mining Limited (ASX:CZN),https://www.listcorp.com/asx/czn/corazon-mining-limited,1535810,0.002,0,0,Materials
RLC,ASX:RLC,Reedy Lagoon Corporation (ASX:RLC),https://www.listcorp.com/asx/rlc/reedy-lagoon-corporation,1523410,0.002,0,0,Materials
EMS,ASX:EMS,Eastern Metals Limited (ASX:EMS),https://www.listcorp.com/asx/ems/eastern-metals-limited,1477790,0.013,0,0,Materials
LTB,ASX:ULTB,iShares 20+ Year U.S. Treasury Bond (AUD Hedged) ETF (ASX:ULTB),https://www.listcorp.com/asx/ultb/ishares-20-year-u.s.-treasury-bond-aud-hedged-etf,1468200,97.03,0,0,Unclassified
YAR,ASX:YAR,Yari Minerals Limited (ASX:YAR),https://www.listcorp.com/asx/yar/yari-minerals-limited,1447070,0.003,0,0,Materials
JAY,ASX:JAY,Jayride Group Limited (ASX:JAY),https://www.listcorp.com/asx/jay/jayride-group-limited,1431470,0.006,0,0,Industrials
1TT,ASX:1TT,Thrive Tribe Technologies Limited (ASX:1TT),https://www.listcorp.com/asx/1tt/thrive-tribe-technologies-limited,1406720,0.002,0,0,Information Technology
PLC,ASX:PLC,Premier1 Lithium Limited (ASX:PLC),https://www.listcorp.com/asx/plc/premier1-lithium-limited,1405320,0.007,0,0,Materials
SLZ,ASX:SLZ,Sultan Resources Ltd (ASX:SLZ),https://www.listcorp.com/asx/slz/sultan-resources-ltd,1388820,0.006,0,0,Materials
CYQ,ASX:CYQ,Cycliq Group Limited (ASX:CYQ),https://www.listcorp.com/asx/cyq/cycliq-group-limited,1381550,0.003,0,0,Consumer Discretionary
QUE,ASX:QUE,Queste Communications Ltd (ASX:QUE),https://www.listcorp.com/asx/que/queste-communications-ltd,1326540,0.049,0,0,Financials
ATM,ASX:ATM,Aneka Tambang (Persero) Tbk (ASX:ATM),https://www.listcorp.com/asx/atm/aneka-tambang,1225430,0.94,0,0,Materials
KLR,ASX:KLR,Kaili Resources Limited (ASX:KLR),https://www.listcorp.com/asx/klr/kaili-resources-limited,1179200,0.008,0,0,Energy
SRY,ASX:SRY,Story-I Limited (ASX:SRY),https://www.listcorp.com/asx/sry/story-i-limited,1129220,0.004,0,0,Consumer Discretionary
BFD,ASX:BBFD,BetaShares Geared Short U.S. Treasury Bond Fund  Currency Hedged (hedge fund) (ASX:BBFD),https://www.listcorp.com/asx/bbfd/betashares-geared-short-u.s.-treasury-bond-fund-currency-hedged-hedge-fund,1090780,18.97,0,0,Unclassified
SAN,ASX:SAN,Sagalio Energy Limited (ASX:SAN),https://www.listcorp.com/asx/san/sagalio-energy-limited,1023300,0.005,0,0,Energy
SAO,ASX:ASAO,abrdn Sustainable Asian Opportunities Active ETF (Managed Fund) (ASX:ASAO),https://www.listcorp.com/asx/asao/abrdn-sustainable-asian-opportunities-active-etf-managed-fund,983074,1.155,0,0,Unclassified
FCG,ASX:FCG,Freedom Care Group Holdings Limited (ASX:FCG),https://www.listcorp.com/asx/fcg/freedom-care-group-holdings-limited,883705,0.037,0,0,Health Care
BEL,ASX:BEL,Bentley Capital Limited (ASX:BEL),https://www.listcorp.com/asx/bel/bentley-capital-limited,837407,0.011,0,0,Financials
OOD,ASX:GOOD,Janus Henderson Sustainable Credit Active ETF (Managed Fund) (ASX:GOOD),https://www.listcorp.com/asx/good/janus-henderson-sustainable-credit-active-etf-managed-fund,760938,50.29,0,0,Unclassified
OKJ,ASX:OKJ,Oakajee Corporation (ASX:OKJ),https://www.listcorp.com/asx/okj/oakajee,731568,0.008,0,0,Materials
RPG,ASX:RPG,Raptis Group Limited (ASX:RPG),https://www.listcorp.com/asx/rpg/raptis-group-limited,634864,0.01,0,0,Real Estate
ICU,ASX:ICU,Investor Centre Limited (ASX:ICU),https://www.listcorp.com/asx/icu/investor-centre-limited,609023,0.002,0,0,Financials
MSG,ASX:MSG,MCS Services Limited (ASX:MSG),https://www.listcorp.com/asx/msg/mcs-services-limited,594299,0.004,0,0,Industrials
MBX,ASX:MBX,My Foodie Box Limited (ASX:MBX),https://www.listcorp.com/asx/mbx/my-foodie-box-limited,556653,0.004,0,0,Consumer Staples
MSI,ASX:MSI,Multistack International Limited (ASX:MSI),https://www.listcorp.com/asx/msi/multistack-international-limited,545216,0.004,0,0,Industrials
BAB,ASX:BBAB,BetaShares Geared Short Australian Government Bond Fund (hedge fund) (ASX:BBAB),https://www.listcorp.com/asx/bbab/betashares-geared-short-australian-government-bond-fund-hedge-fund,526698,20.36,0,0,Unclassified
MTB,ASX:MTB,Mount Burgess Mining NL (ASX:MTB),https://www.listcorp.com/asx/mtb/mount-burgess-mining,486805,0.0015,0,0,Materials
TTA,ASX:TTA,TTA Holdings Limited (ASX:TTA),https://www.listcorp.com/asx/tta/tta-holdings-limited,412270,0.003,0,0,Consumer Discretionary
RML,ASX:RML,Resolution Minerals Ltd (ASX:RML),https://www.listcorp.com/asx/rml/resolution-minerals-ltd,402505,0.002,0,0,Materials
LAW,ASX:LAW,Law Finance Limited (ASX:LAW),https://www.listcorp.com/asx/law/law-finance-limited,319338,0.005,0,0,Financials
OAR,ASX:OAR,Oar Resources Limited (ASX:OAR),https://www.listcorp.com/asx/oar/oar-resources-limited,247563,0.0015,0,0,Materials
LSR,ASX:LSR,Lodestar Minerals Limited (ASX:LSR),https://www.listcorp.com/asx/lsr/lodestar-minerals-limited,168616,0.001,0,0,Materials
XTC,ASX:XTC,XTC Lithium Limited (ASX:XTC),https://www.listcorp.com/asx/xtc/xtc-lithium-limited,87641,0.2,0,0,Materials
